Year Built,Price_Eur,Length,Width,N. views last 7d
2007,349000.0,16.18,4.89,59
2018,73000.0,6.88,2.59,59
2017,56000.0,7.9,2.81,59
2018,80000.0,7.74,2.95,59
2000,180000.0,17.04,4.27,59
2008,630000.0,18.67,5.0,59
1998,345100.0,19.5,5.5,59
2015,194000.0,10.98,4.0,59
2008,390000.0,15.0,4.5,59
2004,39500.0,5.35,2.0,59
2009,1800000.0,25.3,6.26,59
2016,210000.0,9.99,3.53,59
1978,59500.0,10.5,3.4,58
2019,3399.0,3.55,1.46,58
2001,490000.0,21.09,5.7,58
2014,490000.0,14.99,4.65,58
2018,28390.0,6.4,2.48,58
2009,190000.0,12.62,3.99,58
2012,804750.0,19.2,5.13,58
2001,99500.0,10.5,3.7,58
1976,39900.0,10.5,3.2,58
1973,29000.0,10.0,3.2,58
1995,265000.0,18.21,4.72,58
2002,189900.0,13.3,4.35,58
2016,1050000.0,17.37,4.72,58
1963,242000.0,13.05,4.1,58
2000,109000.0,11.47,3.8,58
2018,399000.0,13.73,4.13,58
2014,1086630.0,21.7,5.12,58
2007,590000.0,20.51,5.31,58
2007,410000.0,18.6,5.07,58
2014,160000.0,11.4,3.68,58
2007,390000.0,16.7,4.5,58
2008,425000.0,16.21,4.29,58
2009,319000.0,13.85,4.46,58
2019,26999.0,5.26,2.36,58
2000,95000.0,10.33,3.33,58
2020,256000.0,11.7,3.75,58
2009,235000.0,13.96,4.25,58
2008,570000.0,19.2,4.9,58
2014,437000.0,15.1,4.32,58
2002,190000.0,16.2,4.5,58
1989,25000.0,7.48,2.35,58
1995,125000.0,17.6,4.6,58
2020,72900.0,8.23,2.79,58
2010,149500.0,10.5,3.85,58
1970,98000.0,8.2,2.2,58
2017,85000.0,7.12,2.79,58
2016,240000.0,11.5,3.85,58
2017,69900.0,7.99,2.8,58
2004,105000.0,11.93,3.45,58
1989,49000.0,10.24,3.5,58
2009,85000.0,8.93,2.99,58
2019,139000.0,8.3,2.8,58
1911,89500.0,21.9,3.92,58
2004,225000.0,14.25,4.25,58
1996,85000.0,10.48,3.3,58
1983,45000.0,10.3,3.05,58
1967,119000.0,14.63,3.65,58
2016,64500.0,8.0,2.54,58
2004,24000.0,7.25,2.5,58
2015,90000.0,8.6,2.55,58
2019,99000.0,9.0,2.94,58
2019,13900.0,4.5,2.18,58
2015,69000.0,8.25,2.97,58
2008,365000.0,15.54,4.36,58
2016,225000.0,9.99,3.53,58
2009,790000.0,22.25,5.46,58
2020,39990262.5,14.99,4.8,58
2006,680000.0,21.98,5.46,58
2020,69900.0,7.19,2.52,58
1994,65000.0,11.3,3.68,58
2003,115000.0,12.3,3.93,58
1996,65000.0,10.9,3.56,58
1989,59000.0,12.5,3.65,58
2009,26056.5,6.71,2.31,58
2007,129000.0,11.0,4.32,58
2009,279000.0,15.3,4.6,58
2018,49000.0,7.48,2.53,58
2013,719000.0,19.02,5.12,58
2008,240000.0,14.1,4.5,57
2001,105000.0,12.8,3.75,57
2008,85000.0,9.95,3.6,57
1981,45000.0,10.5,3.5,57
2007,479000.0,19.3,5.05,57
2020,64800.0,7.09,2.53,57
2008,430000.0,17.85,4.8,57
2002,55000.0,9.5,2.96,57
1997,65000.0,10.5,3.4,57
2020,60780.0,6.84,2.4,57
2014,1735650.0,23.16,5.52,57
2017,1261500.0,20.73,5.27,57
2015,67000.0,8.37,2.98,57
2018,5450.0,4.3,1.75,57
2016,465000.0,14.03,4.28,57
1993,120000.0,13.0,4.28,57
2019,73000.0,9.0,2.95,57
1989,60000.0,11.6,3.66,57
2000,85000.0,10.6,3.66,57
1974,35000.0,9.08,2.87,57
2019,349900.0,11.47,3.59,57
2006,89000.0,10.78,2.9,57
1910,199500.0,24.47,4.86,57
2006,349000.0,16.4,4.8,57
2005,604650.0,23.09,5.64,57
2010,180000.0,11.92,3.89,57
2020,32900.0,5.65,2.2,57
2004,350000.0,13.23,4.2,57
2017,121756.5,9.14,2.74,57
2001,590000.0,22.01,5.69,57
1999,120000.0,15.1,4.7,57
2008,3000000.0,26.75,6.75,57
2018,590000.0,13.5,4.15,57
2003,295000.0,16.61,4.46,57
2020,1245820.0,5.0,2.0,57
1991,95000.0,9.19,2.96,57
2016,39000.0,7.5,2.67,57
1990,79000.0,14.0,4.6,57
2012,39000.0,5.28,2.5,57
1995,79999.0,11.97,4.0,57
2013,495000.0,13.46,4.31,57
2000,169000.0,13.0,4.0,57
2007,76000.0,7.85,3.0,57
2020,60040.0,6.55,2.54,57
2009,280000.0,13.3,4.2,57
2002,79500.0,11.3,3.5,57
2006,95000.0,9.7,3.23,57
2002,115000.0,12.3,4.0,57
2020,19000.0,6.2,2.18,57
1998,190000.0,16.05,4.65,57
1991,69000.0,10.77,3.48,57
2004,70000.0,9.99,3.08,57
2018,259000.0,8.85,2.78,57
2006,1400000.0,26.21,5.83,57
2016,120000.0,10.22,3.35,57
1999,50000.0,10.3,3.53,57
2012,327000.0,14.9,4.3,57
1989,57000.0,13.11,4.41,57
2016,68700.0,8.1,2.7,57
2019,249000.0,10.5,3.32,57
1984,49000.0,11.4,3.4,57
2015,1175000.0,18.3,4.7,57
2009,480000.0,17.0,4.75,57
2008,1700000.0,23.95,6.3,57
1996,135000.0,13.98,4.5,57
2015,930000.0,18.34,4.72,57
2015,849000.0,17.0,5.0,57
1996,1150000.0,25.9,6.6,57
2020,481908.0,11.5,3.64,57
1978,29500.0,9.5,3.2,57
2014,490000.0,15.1,4.32,56
2019,4790.0,3.55,1.46,56
2020,27120.0,5.07,2.12,56
2020,15446.0,5.48,2.36,56
2013,359000.0,15.2,4.5,56
2003,285000.0,17.5,4.9,56
2004,699000.0,22.0,5.7,56
2008,3200000.0,26.75,6.75,56
2007,540000.0,17.68,4.83,56
2002,650000.0,25.0,5.6,56
2007,830000.0,19.99,5.31,56
2017,44900.0,6.63,2.48,56
2020,156000.0,7.8,2.49,56
2009,1850000.0,28.0,6.3,56
2008,795000.0,19.2,5.05,56
2019,680000.0,14.0,4.2,56
2008,1650000.0,23.95,6.18,56
2011,900000.0,17.88,4.95,56
2020,10490.0,4.8,1.85,56
2015,325000.0,12.9,4.05,56
2008,769000.0,17.96,4.95,56
2016,1696500.0,22.86,5.52,56
2007,595000.0,18.9,5.0,56
1984,159000.0,15.6,4.2,56
2020,1027000.0,17.6,5.0,56
2007,1500000.0,26.3,6.35,56
2006,16500.0,6.03,2.44,56
2008,1300000.0,23.94,6.3,56
2005,99000.0,9.44,2.59,56
2004,195000.0,11.5,3.8,56
2018,95869.0,9.0,2.97,56
2017,369000.0,13.88,4.25,56
2019,51999.0,6.55,2.54,56
2006,95000.0,11.2,3.54,56
2006,168000.0,12.5,4.8,56
2016,64960.0,7.19,2.59,56
2005,4461080.0,7.22,1.43,56
2009,70000.0,9.36,3.2,56
2008,53998.0,9.65,3.05,56
2012,107000.0,9.43,3.15,56
2010,54000.0,8.56,2.99,56
2018,98000.0,9.0,2.97,56
1993,69000.0,11.15,3.55,56
2009,165000.0,11.43,3.63,56
2020,213600.0,10.4,3.68,56
2019,75408.0,7.99,2.78,56
1995,215000.0,17.57,4.8,56
2007,420000.0,16.19,4.75,56
2020,42600.0,6.9,2.72,56
2008,59500.0,9.3,2.99,56
2004,121365.0,13.75,4.24,56
2020,134438.0,9.98,3.32,56
2020,219000.0,9.95,3.35,56
2020,50590.0,6.25,2.2,56
1981,120000.0,15.52,4.16,56
2011,175000.0,11.15,3.74,56
2006,315000.0,14.78,3.99,56
2003,175000.0,13.0,4.5,56
1993,89500.0,11.4,3.8,56
2016,85000.0,9.3,2.98,56
2005,89000.0,9.14,3.02,56
2015,98000.0,8.0,2.0,56
2019,48064.0,6.43,2.52,56
2020,189900.0,10.57,3.21,56
1980,45000.0,9.98,3.4,56
2009,185000.0,11.92,3.89,56
1976,89000.0,11.4,3.8,56
1929,175000.0,31.41,5.38,56
2003,119500.0,12.05,3.85,55
2007,45000.0,7.49,2.79,55
2018,49000.0,6.95,2.48,55
2012,145000.0,11.71,3.85,55
2007,59000.0,9.0,3.0,55
2019,235000.0,11.0,3.75,55
2008,26900.0,5.7,2.32,55
2005,47000.0,9.14,2.9,55
2013,399500.0,15.5,4.48,55
2020,79000.0,7.35,2.54,55
1979,120000.0,11.99,4.18,55
1992,88000.0,11.8,3.6,55
2019,639000.0,15.1,4.27,55
2016,21000.0,6.47,2.49,55
1989,90000.0,13.98,4.12,55
2020,140000.0,9.3,3.64,55
2019,279000.0,11.29,4.03,55
2001,548000.0,22.34,5.45,55
2008,359500.0,16.9,4.75,55
1987,549000.0,24.0,5.12,55
2008,750000.0,19.96,5.53,55
2006,300000.0,14.67,4.62,55
1998,550000.0,22.33,5.68,55
2020,215127.0,9.95,3.35,55
2004,130000.0,11.93,3.5,55
2008,795000.0,23.9,7.65,55
2019,57900.0,8.1,2.5,55
2020,41666.0,7.23,2.55,55
2005,110000.0,12.91,2.5,55
2019,61000.0,8.23,2.79,55
2007,200000.0,12.3,3.7,55
1999,19000.0,7.68,2.6,55
2009,199000.0,11.9,3.98,55
1995,195000.0,14.5,4.25,55
1971,195000.0,28.65,5.17,55
2020,102000.0,9.0,2.97,55
2019,149000.0,7.32,2.44,55
2011,165000.0,10.55,3.73,55
2001,214000.0,14.91,4.42,55
2020,26537.0,6.77,2.48,55
1978,190000.0,14.4,4.4,55
2004,73000.0,9.48,2.88,55
1999,85000.0,10.35,3.49,55
2000,499000.0,21.8,5.4,55
2003,215000.0,15.98,4.22,55
2020,535441.0,13.55,4.2,55
2008,175000.0,12.67,3.96,55
1995,99500.0,12.0,4.2,55
2010,34316000.0,18.66,5.0,55
2009,950000.0,21.52,5.69,54
2014,48000.0,7.74,2.81,54
2004,349000.0,16.4,4.72,54
2017,559000.0,14.3,4.39,54
2012,890000.0,18.41,4.9,54
2003,195000.0,13.3,4.34,54
2011,368750.0,13.9,4.35,54
2006,195000.0,14.99,4.33,54
2020,135000.0,9.12,2.99,54
2007,610000.0,18.33,5.25,54
2019,4497.9,3.88,1.49,54
2007,50000.0,8.84,2.88,54
2020,1671040.0,5.0,2.0,54
2006,168000.0,12.5,4.8,54
2015,45000.0,6.92,2.65,54
2020,92572.0,7.0,2.95,54
2018,41766.0,6.0,2.0,54
1987,130000.0,13.51,4.56,54
2008,189000.0,13.96,4.25,54
2008,560000.0,20.17,5.0,54
2004,295000.0,17.0,4.75,54
2019,99000.0,8.91,2.95,54
2019,49850.0,5.97,2.54,54
2019,35990.0,5.18,2.36,54
2008,125000.0,10.67,3.35,54
2012,585000.0,12.95,4.8,54
1999,199900.0,13.1,4.27,54
2011,650000.0,17.6,4.63,54
2008,700000.0,23.05,5.64,54
2007,690000.0,23.95,6.1,54
2010,340000.0,15.2,4.5,54
2019,45000.0,6.1,2.5,54
2020,760400.0,14.98,5.0,54
2006,199230.0,14.33,4.42,54
2009,220000.0,12.57,4.61,54
2020,169900.0,10.5,3.8,54
2010,340000.0,16.4,4.65,54
2012,20000.0,6.5,2.4,54
2000,39500.0,8.6,3.0,54
2013,367000.0,13.72,7.62,54
2020,136900.0,7.7,2.54,54
1974,135000.0,16.1,4.28,54
2016,409000.0,15.1,4.32,54
2018,56000.0,7.64,2.66,54
2020,131132812.5,20.8,5.45,54
2017,1450000.0,21.34,5.9,54
2020,3364460.0,7.0,2.0,54
2020,42800.0,6.48,2.46,54
2020,28990.0,5.6,2.27,54
2018,255850.0,11.95,3.6,54
2016,70500.0,7.5,2.5,54
2020,252800.0,11.29,3.96,54
2006,75000.0,9.76,3.16,54
2008,1250000.0,25.0,6.0,54
2019,43500.0,6.86,2.52,54
2020,239000.0,10.5,3.35,54
2002,325000.0,17.07,4.6,54
2006,125000.0,11.93,3.5,54
2018,76000.0,7.99,2.8,54
2020,75446.0,8.9,2.99,54
2014,62900.0,7.42,2.55,54
2007,500000.0,20.5,5.31,54
2003,229000.0,14.8,4.55,54
2014,269000.0,13.22,4.41,54
2010,270000.0,14.1,4.48,54
2020,359000.0,10.76,3.25,54
2018,79900.0,7.14,2.72,54
2006,260000.0,15.8,4.5,54
2019,515000.0,14.78,4.15,54
1975,79900.0,11.25,3.85,54
2019,64539.0,7.9,2.9,54
2011,1200000.0,19.2,5.12,54
2019,93018.0,8.03,2.78,54
2011,265000.0,13.88,4.25,54
2019,111000.0,9.95,3.35,53
2001,89000.0,12.3,3.78,53
2015,1550000.0,19.82,5.21,53
2007,190000.0,13.43,4.15,53
2020,1838310.0,17.2,4.85,53
2007,595000.0,21.59,5.41,53
2018,75000.0,6.02,2.44,53
1963,219000.0,24.21,5.39,53
2015,74900.0,8.81,2.96,53
2009,330000.0,13.72,4.19,53
2020,2118000.0,22.86,6.05,53
2008,220000.0,14.57,4.25,53
2020,66000.0,7.19,2.52,53
1990,62000.0,11.99,4.12,53
2009,75000.0,9.6,3.0,53
1988,58500.0,10.94,3.55,53
2018,13006.5,4.57,1.83,53
2005,210000.0,13.13,3.83,53
2015,429000.0,13.0,4.0,53
2008,360000.0,12.49,4.2,53
2005,1195000.0,22.0,5.7,53
2002,79900.0,11.98,4.25,53
1980,139000.0,13.38,4.63,53
2003,280000.0,14.9,4.56,53
2004,280000.0,16.21,4.54,53
2009,279000.0,13.9,4.35,53
2020,288500.0,10.5,3.32,53
2008,259000.0,12.97,3.87,53
2014,18000.0,6.5,2.25,53
2008,230000.0,12.0,4.0,53
1999,230000.0,15.4,5.0,53
1979,25900.0,10.3,3.25,53
1995,129999.0,16.0,4.56,53
2020,63380.0,6.55,2.54,53
2020,148500.0,7.24,2.59,53
2017,16900.0,6.45,2.25,53
2005,275000.0,14.95,4.5,53
2015,441666.0,15.1,4.27,53
2008,82000.0,9.6,3.56,53
2020,4461080.0,7.0,2.0,53
2006,179800.0,11.78,3.91,53
2018,93000.0,9.0,2.97,53
2006,170000.0,11.99,4.16,53
1988,95000.0,11.0,3.96,53
2006,480000.0,23.98,6.1,53
1989,45000.0,9.54,3.1,53
2020,2029120.0,5.0,2.0,53
2006,99900.0,11.7,3.75,53
2020,468000.0,11.87,3.88,53
2013,519900.0,15.55,4.47,53
2010,185000.0,10.67,3.75,53
2020,93900.0,7.1,2.55,53
2020,365356.5,13.92,4.09,53
2020,47900.0,5.94,2.29,52
2007,310000.0,13.21,4.7,52
2018,17500.0,4.0,1.7,52
1999,75000.0,9.98,3.44,52
2007,110000.0,9.5,2.9,52
1997,81500.0,11.55,3.75,52
2018,2605650.0,23.62,5.97,52
2007,2390000.0,26.0,6.9,52
2011,220000.0,12.9,3.99,52
2008,66000.0,8.56,2.97,52
2020,56000.0,7.26,2.48,52
1997,69000.0,10.0,3.4,52
2003,63000.0,10.56,3.3,52
2007,2195000.0,27.6,6.0,52
2005,495000.0,20.0,4.6,52
1984,180000.0,15.24,4.81,52
2004,400000.0,15.48,4.6,52
2020,56270.0,7.84,2.55,52
2009,108000.0,9.96,3.46,52
2020,52900.0,5.94,2.54,52
2017,389000.0,14.3,4.1,52
2020,107400.0,11.0,4.35,52
1990,79500.0,12.5,3.65,52
2020,14500.0,5.8,2.55,52
2004,270000.0,13.75,4.35,52
1994,125000.0,17.68,4.45,52
1999,359000.0,14.35,4.5,52
2009,355000.0,16.06,4.3,52
2018,90000.0,7.98,2.94,52
2013,49900.0,7.5,2.25,52
2005,480000.0,19.84,5.26,52
1992,70000.0,12.2,2.64,52
1989,52000.0,11.98,4.0,52
2020,2230540.0,5.0,2.0,52
2003,45000.0,7.49,2.8,52
1997,450000.0,21.5,5.6,52
2018,39642.0,6.4,2.25,52
2017,32000.0,8.0,3.5,52
2006,799000.0,21.69,5.08,52
2002,595000.0,23.07,5.21,52
2018,42500.0,5.52,2.4,52
2017,595000.0,15.1,4.27,52
2002,530000.0,22.33,5.48,52
2018,550000.0,14.78,4.2,52
2005,67500.0,7.75,2.3,52
2020,67816.5,7.37,2.44,52
2009,64900.0,8.4,3.1,52
2017,559000.0,14.27,4.39,52
2008,430000.0,17.48,4.8,52
1925,109500.0,17.35,3.8,52
1992,80000.0,11.34,4.0,52
2010,1020000.0,22.56,5.7,52
2000,50000.0,8.4,3.03,52
2005,109000.0,12.0,4.2,52
2014,155000.0,9.3,3.24,52
2005,890000.0,26.21,5.83,52
1998,50000.0,11.24,3.54,52
2006,590000.0,21.95,5.22,52
2019,36729.0,6.45,2.46,51
2011,240000.0,11.9,3.9,51
2004,53000.0,8.5,2.9,51
2006,240000.0,13.57,4.24,51
2018,277000.0,11.29,4.03,51
2006,559500.0,18.28,4.8,51
2012,37500.0,6.21,2.55,51
1994,97500.0,10.5,3.68,51
2009,378000.0,15.19,4.47,51
2019,29500.0,5.28,2.28,51
1994,350000.0,19.81,5.79,51
2019,44900.0,6.4,2.48,51
2020,63000.0,7.13,2.53,51
2020,99800.0,7.3,2.5,51
2008,190000.0,13.7,4.18,51
2019,615000.0,12.54,4.25,51
2017,39900.0,7.5,2.53,51
1998,690000.0,19.96,5.68,51
1999,41000.0,9.69,3.07,51
1985,65000.0,11.7,4.1,51
2020,198500.0,12.0,4.44,51
1981,149500.0,15.7,4.45,51
2018,106395.0,9.0,2.94,51
1988,58000.0,11.64,4.01,51
1933,58000.0,6.0,1.8,51
1993,95000.0,13.23,4.17,51
2018,41990.0,6.5,2.43,51
2016,400000.0,12.56,4.3,51
1997,154900.0,18.3,4.55,51
2018,95000.0,6.7,2.5,51
2020,59850.0,6.99,2.56,51
1987,35000.0,6.15,2.0,51
2001,299000.0,13.65,4.65,51
1996,149000.0,13.93,4.2,51
2005,239000.0,14.55,4.36,51
2006,249000.0,19.55,5.35,51
2015,499000.0,15.2,4.47,51
2002,145000.0,13.8,4.06,51
2015,1490000.0,20.15,5.23,51
2018,165000.0,9.13,3.04,51
2003,335000.0,19.6,5.25,51
2009,285000.0,14.8,4.2,51
2005,85000.0,9.9,3.3,51
2019,47520.0,6.4,2.05,51
2018,41900.0,5.23,2.52,51
2019,135000.0,7.75,2.74,51
2000,197500.0,14.95,4.5,51
2020,45999.0,7.23,2.55,51
2007,315000.0,12.95,4.35,51
2020,45900.0,6.0,2.34,51
2020,580000.0,14.5,4.39,51
2001,310000.0,18.9,5.0,51
2005,54500.0,9.78,3.1,50
2008,249000.0,13.6,4.28,50
2020,1970550.0,22.59,5.43,50
2013,325000.0,13.41,3.96,50
2011,890000.0,14.95,4.88,50
2010,335000.0,14.0,4.28,50
2003,235000.0,15.5,4.5,50
2020,42900.0,5.65,2.26,50
2001,110000.0,11.91,3.75,50
2019,4535680.0,7.0,2.0,50
2007,39000.0,8.6,2.59,50
2020,891470.0,4.0,1.0,50
1992,80000.0,12.0,3.94,50
2009,229000.0,13.0,4.16,50
1933,224500.0,28.55,5.02,50
1992,112000.0,12.6,4.2,50
1990,55000.0,9.7,3.6,50
2005,315000.0,16.85,4.8,50
2020,15500.0,5.53,2.18,50
2018,29500.0,5.26,2.34,50
2008,525000.0,16.57,4.57,50
2011,94900.0,10.22,3.33,50
2003,268000.0,16.1,4.65,50
2019,1275000.0,18.7,5.0,50
2017,52500.0,8.03,2.78,50
2011,360000.0,15.41,4.61,50
2007,55000.0,8.26,2.9,50
2019,43904.0,6.23,2.52,50
2017,89500.0,7.95,2.95,50
1996,19900.0,5.97,2.45,50
2005,56000.0,8.7,3.08,50
2006,500000.0,20.6,5.18,50
1994,79000.0,11.87,4.04,50
2011,12364950.0,11.7,3.75,50
2017,92000.0,8.37,2.98,50
2006,95000.0,10.59,3.46,50
2010,750000.0,20.0,5.15,50
2008,167000.0,11.83,3.83,50
2008,900000.0,22.94,5.6,50
2006,190000.0,13.67,4.2,50
2005,795000.0,19.95,5.65,50
2019,39888.0,6.6,2.5,50
2008,650000.0,19.06,5.0,50
2002,290000.0,15.4,4.7,50
2002,85000.0,10.5,3.35,50
2001,65000.0,10.25,3.1,50
2000,390000.0,18.77,5.25,50
2007,310590.0,16.15,4.6,50
2017,599000.0,15.1,4.27,50
2013,294930.0,12.19,3.9,50
2019,32500.0,6.9,2.6,50
2019,50200.0,6.86,2.52,50
2007,282750.0,15.39,4.3,50
1998,185000.0,11.05,3.7,50
1994,400000.0,20.9,5.08,50
2020,456796.0,13.93,4.1,50
2001,44000.0,9.45,3.0,49
2008,105000.0,9.3,3.23,49
2020,125000.0,12.0,4.3,49
2020,42500.0,7.67,2.44,49
2008,65000.0,9.3,3.2,49
2000,590000.0,21.8,5.44,49
1991,21000.0,6.45,2.4,49
2006,690000.0,22.25,5.41,49
2016,912630.0,17.37,4.72,49
2012,275000.0,11.7,3.75,49
2000,39900.0,7.4,2.6,49
2008,70000.0,8.64,3.0,49
2015,499000.0,15.2,4.47,49
1992,80000.0,12.0,3.94,49
2018,279500.0,11.29,3.96,49
1991,199990.0,16.2,4.9,49
1981,98000.0,14.9,4.4,49
2007,63000.0,9.0,3.0,49
2019,34940.0,5.5,2.15,49
2001,219000.0,13.3,4.34,49
2008,345000.0,15.12,4.36,49
2019,38900.0,5.75,2.54,49
2018,25000.0,2.85,2.5,49
2017,398000.0,12.5,4.9,49
2008,45000.0,9.18,2.77,49
2016,825630.0,17.37,4.72,49
2019,63500.0,6.48,2.53,49
2005,149000.0,12.6,3.8,49
2019,119000.0,8.5,2.94,49
2007,73000.0,9.86,3.3,49
2020,22765.0,5.79,2.46,49
2008,299000.0,15.7,4.35,49
2001,149000.0,11.99,4.33,49
1990,70000.0,14.0,4.66,49
1994,117406.5,14.91,4.88,49
2000,199500.0,25.53,5.74,49
2008,875000.0,19.5,5.2,49
2002,220000.0,15.83,4.3,49
1968,35000.0,9.7,3.3,49
2002,179000.0,11.7,4.04,49
2007,97000.0,10.59,3.53,49
2011,90000.0,9.92,3.2,49
2010,990000.0,19.81,4.88,49
2006,83000.0,10.4,3.6,49
2003,720000.0,23.45,5.95,49
2020,49900.0,6.05,2.2,49
2020,553576.0,13.06,4.1,49
2000,245000.0,14.95,4.75,49
2006,750000.0,21.5,5.6,49
2019,32060.0,5.64,2.45,49
2015,49900.0,7.15,2.5,49
2009,92000.0,9.95,3.36,49
2006,269000.0,13.75,4.4,48
2011,145000.0,8.89,3.2,48
2010,139000.0,11.7,3.94,48
2015,44900.0,7.39,2.79,48
2011,219500.0,13.27,3.32,48
2019,68900.0,6.2,2.54,48
2005,1750000.0,28.5,6.8,48
2020,74700.0,8.1,2.5,48
2006,170000.0,11.98,4.16,48
2020,221806.5,11.46,3.61,48
1925,114500.0,24.65,5.04,48
2008,399900.0,16.8,4.66,48
2002,60000.0,9.1,3.4,48
2009,355000.0,15.0,4.0,48
2020,63499.0,7.67,2.44,48
2004,319000.0,16.5,4.8,48
2007,99000.0,10.54,3.63,48
2012,44000.0,6.58,2.59,48
2007,299500.0,15.6,4.5,48
2012,260000.0,13.23,4.0,48
2020,24900.0,6.05,2.42,48
2020,35499.0,6.2,2.34,48
2020,22372540.0,11.96,3.75,48
2006,145000.0,11.9,4.2,48
2009,213150.0,14.97,4.3,48
2013,13801000.0,11.8,3.6,48
2003,199000.0,13.1,4.1,48
1991,138000.0,14.1,4.26,48
2018,615000.0,19.75,4.9,48
2000,109000.0,11.97,3.6,48
2020,75000.0,8.1,2.5,48
2008,70000.0,8.79,2.59,48
2016,69900.0,7.74,2.95,48
2006,108745.65,11.89,2.17,48
2010,99000.0,10.22,3.33,48
1993,89000.0,11.95,3.96,48
2015,54000.0,7.47,2.67,48
2001,169000.0,12.3,4.07,48
2012,399000.0,14.95,4.75,48
2011,530000.0,17.07,5.03,48
2007,435000.0,17.67,4.59,48
1987,168000.0,14.8,4.88,48
2018,26900.0,5.3,2.3,47
2011,223546.5,13.88,4.25,47
2012,1386000.0,19.24,5.07,47
2004,76000.0,9.3,2.89,47
2019,135000.0,9.0,2.0,47
2003,370000.0,19.2,5.18,47
2004,849000.0,26.63,6.32,47
1996,220000.0,13.68,4.17,47
2020,1608000.0,19.98,5.54,47
2019,329000.0,12.67,3.87,47
1993,79000.0,11.4,3.64,47
2019,27655.0,6.05,2.25,47
1991,64990.0,11.0,3.3,47
2015,79000.0,8.94,2.97,47
2018,56000.0,6.96,2.66,47
2004,359900.0,18.2,4.6,47
2020,360000.0,11.95,3.85,47
1994,349500.0,23.35,5.56,47
1997,59900.0,9.85,3.54,47
2004,100000.0,10.5,3.5,47
2006,147000.0,12.0,3.75,47
2017,674999.0,15.2,4.5,47
2005,279000.0,15.95,5.0,47
2020,99999.0,8.05,2.99,47
2019,45000.0,6.4,2.5,47
2018,270000.0,12.67,3.85,47
2008,470000.0,18.96,4.6,47
2007,470000.0,17.51,4.75,47
1966,390000.0,18.0,4.36,47
2009,748000.0,19.35,5.0,47
2020,58000.0,6.41,2.48,47
1995,49000.0,9.2,3.0,47
2004,700000.0,24.5,5.8,47
2008,91900.0,10.63,3.53,47
2019,19500.0,4.51,1.75,47
1985,78900.0,11.6,3.62,47
2008,179000.0,11.91,3.74,47
2014,950000.0,21.04,5.07,47
2006,350000.0,16.81,4.8,47
2019,86900.0,8.03,2.82,47
2004,168000.0,12.0,4.05,47
2011,320000.0,15.3,4.33,47
1991,95000.0,12.95,4.22,47
2010,197000.0,13.8,4.0,47
1992,65000.0,10.59,3.62,47
2001,62500.0,10.8,3.48,47
2003,560000.0,16.43,5.26,47
2006,130000.0,13.9,4.25,46
2019,98190.0,9.0,2.0,46
2018,70000.0,6.0,2.0,46
1997,470000.0,23.7,6.0,46
2020,129999.0,8.26,2.95,46
2005,119500.0,16.76,3.66,46
1995,105000.0,12.74,4.22,46
2018,284000.0,11.43,3.84,46
2012,48000.0,5.74,2.43,46
2010,239000.0,12.6,4.0,46
2017,199000.0,10.6,3.7,46
2020,39900.0,5.96,2.26,46
2001,52000.0,9.8,3.49,46
2016,224916.0,12.55,3.85,46
2020,65500.0,8.23,2.76,46
2005,200000.0,14.9,4.7,46
2005,386280.0,17.68,4.57,46
1996,60000.0,9.0,3.2,46
1993,840000.0,36.45,7.8,46
2020,58246.5,7.34,2.44,46
2008,124900.0,9.5,3.4,46
2017,667289.13,19.0,4.88,46
1994,80000.0,11.62,3.66,46
2012,1850000.0,23.7,5.82,46
2019,349000.0,10.89,3.02,46
1997,39500.0,7.6,2.69,46
1988,70000.0,11.0,3.0,46
2001,130000.0,12.8,3.76,46
2018,899000.0,13.25,4.27,46
1991,64500.0,11.7,3.6,46
2019,39500.0,4.51,1.75,46
2020,24400.0,5.41,2.12,46
2001,84000.0,8.7,3.14,46
2020,101000.0,9.0,2.97,46
2020,175559.04,10.03,3.07,46
2019,717750.0,15.85,4.51,46
2007,199000.0,12.0,3.0,46
2006,200000.0,12.01,4.25,46
2015,26900.0,6.45,2.45,46
2000,160000.0,10.99,3.95,46
2007,450000.0,18.66,5.0,46
2019,43500.0,6.98,2.34,46
2008,585000.0,16.02,4.94,46
2018,63000.0,6.55,2.54,46
2017,298000.0,11.85,3.95,46
2020,33500.0,6.81,2.3,46
2006,450000.0,17.84,4.93,46
2020,140540.0,7.41,2.54,46
1936,39900.0,7.5,1.4,46
2016,280000.0,11.5,3.85,46
2020,389000.0,11.47,3.59,46
2013,550000.0,19.5,5.12,46
2001,260000.0,17.71,4.96,46
2020,2454340.0,6.0,2.0,46
2020,249000.0,10.56,3.32,46
2018,1474650.0,21.03,5.27,46
1991,79000.0,13.85,4.2,46
2018,29800.0,5.21,2.36,46
2007,610000.0,19.2,5.2,45
1999,82000.0,11.1,3.89,45
2009,55000.0,7.43,2.88,45
2017,425000.0,14.78,4.2,45
2005,325000.0,15.61,4.27,45
2009,126150.0,15.11,4.45,45
2019,58900.0,6.48,2.5,45
1987,158900.0,17.0,5.0,45
2019,340000.0,10.4,3.5,45
2019,43935.0,6.55,2.59,45
2011,160000.0,11.47,3.54,45
2019,3333.0,3.64,1.37,45
2004,42000.0,9.18,3.1,45
2000,49000.0,9.5,3.2,45
